Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3843,100611 (3843),3406,100261 (3406),"10/1/2017 - 12/31/2017, Every day, Daily Average",986,660,1472
3843,100611 (3843),3409,406973 (3409),"10/1/2017 - 12/31/2017, Every day, Daily Average",1567,1195,2053
3843,100611 (3843),3410,406967 (3410),"10/1/2017 - 12/31/2017, Every day, Daily Average",1520,1131,2042
3843,100611 (3843),3411,100304 (3411),"10/1/2017 - 12/31/2017, Every day, Daily Average",565,407,784
3843,100611 (3843),3413,100291 (3413),"10/1/2017 - 12/31/2017, Every day, Daily Average",693,504,952
3843,100611 (3843),3414,100283 (3414),"10/1/2017 - 12/31/2017, Every day, Daily Average",760,551,1046
3843,100611 (3843),3415,100282 (3415),"10/1/2017 - 12/31/2017, Every day, Daily Average",928,673,1277
3843,100611 (3843),3416,406993 (3416),"10/1/2017 - 12/31/2017, Every day, Daily Average",1439,1018,2033
3843,100611 (3843),3417,40699E (3417),"10/1/2017 - 12/31/2017, Every day, Daily Average",1572,1061,2327
3843,100611 (3843),3420,406891 (3420),"10/1/2017 - 12/31/2017, Every day, Daily Average",1593,1170,2167
3843,100611 (3843),3421,100325 (3421),"10/1/2017 - 12/31/2017, Every day, Daily Average",656,475,905
3843,100611 (3843),3422,406992 (3422),"10/1/2017 - 12/31/2017, Every day, Daily Average",1473,1029,2107
3843,100611 (3843),3423,100302 (3423),"10/1/2017 - 12/31/2017, Every day, Daily Average",628,449,876
3843,100611 (3843),3424,100382 (3424),"10/1/2017 - 12/31/2017, Every day, Daily Average",760,548,1052
3843,100611 (3843),3425,100273 (3425),"10/1/2017 - 12/31/2017, Every day, Daily Average",900,654,1237
3843,100611 (3843),3427,406999 (3427),"10/1/2017 - 12/31/2017, Every day, Daily Average",1658,1104,2489
3843,100611 (3843),3430,100272 (3430),"10/1/2017 - 12/31/2017, Every day, Daily Average",810,591,1108
3843,100611 (3843),3431,100322 (3431),"10/1/2017 - 12/31/2017, Every day, Daily Average",689,494,960
3843,100611 (3843),3432,100331 (3432),"10/1/2017 - 12/31/2017, Every day, Daily Average",503,356,709
3843,100611 (3843),3433,40699F (3433),"10/1/2017 - 12/31/2017, Every day, Daily Average",1460,1048,2033
3843,100611 (3843),3434,406872 (3434),"10/1/2017 - 12/31/2017, Every day, Daily Average",1417,1020,1968
3843,100611 (3843),3436,100271 (3436),"10/1/2017 - 12/31/2017, Every day, Daily Average",803,588,1096
3843,100611 (3843),3438,100394 (3438),"10/1/2017 - 12/31/2017, Every day, Daily Average",780,561,1082
3843,100611 (3843),3439,100323 (3439),"10/1/2017 - 12/31/2017, Every day, Daily Average",711,507,996
3843,100611 (3843),3440,100274 (3440),"10/1/2017 - 12/31/2017, Every day, Daily Average",883,596,1306
3843,100611 (3843),3441,40699C (3441),"10/1/2017 - 12/31/2017, Every day, Daily Average",1513,1076,2125
3843,100611 (3843),3442,406995 (3442),"10/1/2017 - 12/31/2017, Every day, Daily Average",1667,782,3551
3843,100611 (3843),3443,100292 (3443),"10/1/2017 - 12/31/2017, Every day, Daily Average",765,551,1061
3843,100611 (3843),3444,100334 (3444),"10/1/2017 - 12/31/2017, Every day, Daily Average",513,360,730
3843,100611 (3843),3445,407053 (3445),"10/1/2017 - 12/31/2017, Every day, Daily Average",1214,852,1728
3843,100611 (3843),3446,40699G (3446),"10/1/2017 - 12/31/2017, Every day, Daily Average",1553,1112,2168
3843,100611 (3843),3447,100335 (3447),"10/1/2017 - 12/31/2017, Every day, Daily Average",556,390,791
3843,100611 (3843),3448,100391 (3448),"10/1/2017 - 12/31/2017, Every day, Daily Average",827,608,1124
3843,100611 (3843),3449,100383 (3449),"10/1/2017 - 12/31/2017, Every day, Daily Average",722,522,996
3843,100611 (3843),3451,406972 (3451),"10/1/2017 - 12/31/2017, Every day, Daily Average",1586,1222,2058
3843,100611 (3843),3452,100303 (3452),"10/1/2017 - 12/31/2017, Every day, Daily Average",581,400,843
3843,100611 (3843),3454,406794 (3454),"10/1/2017 - 12/31/2017, Every day, Daily Average",1425,1022,1984
3843,100611 (3843),3455,100332 (3455),"10/1/2017 - 12/31/2017, Every day, Daily Average",431,301,617
3843,100611 (3843),3456,406871 (3456),"10/1/2017 - 12/31/2017, Every day, Daily Average",1550,1167,2057
3843,100611 (3843),3458,100254 (3458),"10/1/2017 - 12/31/2017, Every day, Daily Average",723,518,1008
3843,100611 (3843),3459,100293 (3459),"10/1/2017 - 12/31/2017, Every day, Daily Average",686,495,950
3843,100611 (3843),3461,100384 (3461),"10/1/2017 - 12/31/2017, Every day, Daily Average",705,507,979
3843,100611 (3843),3462,100253 (3462),"10/1/2017 - 12/31/2017, Every day, Daily Average",765,552,1059
3843,100611 (3843),3463,100251 (3463),"10/1/2017 - 12/31/2017, Every day, Daily Average",816,578,1150
3843,100611 (3843),3464,406996 (3464),"10/1/2017 - 12/31/2017, Every day, Daily Average",1602,1206,2127
3843,100611 (3843),3465,40699B (3465),"10/1/2017 - 12/31/2017, Every day, Daily Average",1609,1183,2187
3843,100611 (3843),3466,406984 (3466),"10/1/2017 - 12/31/2017, Every day, Daily Average",1655,1225,2235
3843,100611 (3843),3467,406998 (3467),"10/1/2017 - 12/31/2017, Every day, Daily Average",1599,1148,2225
3843,100611 (3843),3468,100275 (3468),"10/1/2017 - 12/31/2017, Every day, Daily Average",865,572,1307
3843,100611 (3843),3469,100161 (3469),"10/1/2017 - 12/31/2017, Every day, Daily Average",1014,707,1452
3843,100611 (3843),3473,100371 (3473),"10/1/2017 - 12/31/2017, Every day, Daily Average",588,419,824
3843,100611 (3843),3474,407001 (3474),"10/1/2017 - 12/31/2017, Every day, Daily Average",1273,896,1807
3843,100611 (3843),3475,406892 (3475),"10/1/2017 - 12/31/2017, Every day, Daily Average",1755,1312,2346
3843,100611 (3843),3476,406791 (3476),"10/1/2017 - 12/31/2017, Every day, Daily Average",1517,1161,1980
3843,100611 (3843),3477,100333 (3477),"10/1/2017 - 12/31/2017, Every day, Daily Average",405,275,594
3843,100611 (3843),3478,100231 (3478),"10/1/2017 - 12/31/2017, Every day, Daily Average",564,398,798
3843,100611 (3843),3479,100294 (3479),"10/1/2017 - 12/31/2017, Every day, Daily Average",639,456,894
3843,100611 (3843),3480,100262 (3480),"10/1/2017 - 12/31/2017, Every day, Daily Average",871,580,1306
3843,100611 (3843),3481,100336 (3481),"10/1/2017 - 12/31/2017, Every day, Daily Average",530,376,746
3843,100611 (3843),3482,100375 (3482),"10/1/2017 - 12/31/2017, Every day, Daily Average",660,473,920
3843,100611 (3843),3483,406985 (3483),"10/1/2017 - 12/31/2017, Every day, Daily Average",1322,917,1904
3843,100611 (3843),3484,406657 (3484),"10/1/2017 - 12/31/2017, Every day, Daily Average",1492,1076,2067
3843,100611 (3843),3485,100233 (3485),"10/1/2017 - 12/31/2017, Every day, Daily Average",477,327,695
3843,100611 (3843),3486,406672 (3486),"10/1/2017 - 12/31/2017, Every day, Daily Average",1559,1117,2174
3843,100611 (3843),3488,100341 (3488),"10/1/2017 - 12/31/2017, Every day, Daily Average",372,251,550
3843,100611 (3843),3489,100255 (3489),"10/1/2017 - 12/31/2017, Every day, Daily Average",700,474,1032
3843,100611 (3843),3490,406997 (3490),"10/1/2017 - 12/31/2017, Every day, Daily Average",1795,1317,2445
3843,100611 (3843),3493,406771 (3493),"10/1/2017 - 12/31/2017, Every day, Daily Average",1402,970,2025
3843,100611 (3843),3494,100252 (3494),"10/1/2017 - 12/31/2017, Every day, Daily Average",763,500,1163
3843,100611 (3843),3495,406983 (3495),"10/1/2017 - 12/31/2017, Every day, Daily Average",1521,1151,2009
3843,100611 (3843),3496,100241 (3496),"10/1/2017 - 12/31/2017, Every day, Daily Average",693,478,1002
