,ID,ModifiedTMC,TOD,YEAR,CHAMP_LINK_COUNT,PHF,ALPHA,BETA,FT2,LANES,DISTANCE,CAPACITY,FFS,INRIX_SPEED,SPEED_20TH,FF_TIME,INRIX_TIME,INRIX_VOL,CHAMP_PCE,CHAMP_VOL,TNC_VOL,TNC_PUDO
513,105+14325_AM,105+14325,AM,2016,5,0.348,0.6,8.5,4,1,0.24,1724.137931,17.06,10.15650165,7,0.844079719,1.417811024,1749.626703,396.4718417,351.4493958,77.62538583,3.461666667
514,105+14326_AM,105+14326,AM,2016,7,0.348,0.6,8.5,4,1,0.39,1724.137931,15.21,10.9639441,10,1.538461538,2.134268452,1637.583652,340.6189121,309.3396962,42.95924923,1.483846154
515,105+14327_AM,105+14327,AM,2016,2,0.348,0.6,8.5,4,1,0.17,1724.137931,19.05,12.86972332,9.47,0.535433071,0.792557831,1679.554343,209.48969,196.54742,29.97588824,1.138823529
516,105+14328_AM,105+14328,AM,2016,13,0.348,0.6,8.5,4,1,0.65,1061.007958,19.81,13.28456731,12,1.968702675,2.935737318,1036.32593,308.8109438,269.1997377,48.90551154,1.844615385
517,105+14330_AM,105+14330,AM,2016,8,0.348,0.6,3.5,3,1,0.53,2155.172414,18.22,10.60247525,8,1.745334797,2.999299622,2269.032376,1683.298783,1548.545732,126.216239,18.7614717
518,105+14331_AM,105+14331,AM,2016,4,0.348,0.6,8.5,4,1,0.27,1867.816092,16.38,12.71140351,11,0.989010989,1.274446208,1713.722922,611.880847,553.2652619,32.77616074,2.65037037
519,105+14333_AM,105+14333,AM,2016,6,0.348,0.6,8.5,4,1.162249865,0.3698,1883.357267,17.89,8.677165669,6,1.240245947,2.557056169,2014.156429,1604.201623,1510.39671,64.59640139,1.78661709
520,105+14334_AM,105+14334,AM,2016,2,0.348,0.6,8.5,4,1,0.24,1951.628352,22.21,17.36888,15,0.648356596,0.829069002,1783.295561,1166.24165,1101.46177,68.78894625,5.386666667
521,105+14335_AM,105+14335,AM,2016,4,0.348,0.6,8.5,4,1,0.34,1867.816092,19.69,13.533,10,1.036058913,1.507426291,1807.988812,238.8110821,218.1965838,27.25264265,2.544117647
522,105+14336_AM,105+14336,AM,2016,1,0.348,0.6,8.5,4,1,0.07,862.0689655,16.97,11.01313725,10,0.24749558,0.381362722,851.6136881,159.75418,142.00734,18.01709,1.25
523,105+14338_AM,105+14338,AM,2016,1,0.348,0.6,8.5,4,1,0.12,862.0689655,18.58,7.040965517,4.374,0.387513455,1.022587028,970.2452843,285.01102,267.49311,25.36547,1.14
524,105+14339_AM,105+14339,AM,2016,2,0.348,0.6,3.5,3,1,0.13,2011.494253,19.66,10.14236585,5,0.396744659,0.769051335,2285.680408,670.5079469,598.3445377,66.66167923,2.014615385
525,105+14340_AM,105+14340,AM,2016,9,0.348,0.6,8.5,4,1,0.24,1963.601533,17.35,10.09610526,5.546,0.829971182,1.426292578,2005.677683,783.1821083,700.2369392,87.382135,1.973333333
526,105+14341_AM,105+14341,AM,2016,3,0.348,0.6,3.5,3,1,0.12,2011.494253,15.97,8.63941573,5.834,0.450845335,0.83338969,2220.852134,697.5392375,611.1273783,85.55650083,3.220833333
527,105+14342_AM,105+14342,AM,2016,1,0.348,0.6,3.5,3,2,0.06,4022.988506,19.21,14.92878995,11,0.187402395,0.241144795,3257.962853,550.40851,480.15427,75.02403,1.27
528,105+14343_AM,105+14343,AM,2016,6,0.348,0.6,3.5,3,2,0.43,4022.988506,17.97,13.49434028,10.67,1.43572621,1.911912659,3396.196698,467.3723814,398.5808702,85.99777512,2.443255814
529,105+14344_AM,105+14344,AM,2016,14,0.348,0.6,3.5,3,1,0.66,2122.518286,21.72,13.8765407,11.142,1.82320442,2.853737171,2086.624729,658.4904226,580.7693192,123.8737397,3.559090909
530,105+14345_AM,105+14345,AM,2016,4,0.348,0.6,3.5,3,2,0.31932,4310.344828,27.09,11.70530822,8,0.707242525,1.636795857,5392.788112,611.7839532,540.0638575,241.5445276,11.37143555
531,105+14347_AM,105+14347,AM,2016,2,0.348,0.6,8.5,4,1,0.1,1867.816092,19.46,12.04558621,8,0.308324769,0.498107763,1873.439687,656.281125,595.58767,51.65033,1.235
532,105+14348_AM,105+14348,AM,2016,5,0.348,0.6,8.5,4,1,0.3657,1724.137931,18.46,10.44252577,7.528,1.188624052,2.101215786,1774.883057,686.6559821,620.0191218,70.79471793,2.319015587
533,105+14349_AM,105+14349,AM,2016,2,0.348,0.6,8.5,4,2,0.12473,3448.275862,24.72,16.26259023,11,0.302742718,0.460184995,3390.749424,2248.269098,2089.961645,152.5564852,1.146554157
534,105+14350_AM,105+14350,AM,2016,5,0.348,0.6,8.5,4,2,0.24,3448.275862,20.61,12.74759152,8,0.698689956,1.129625151,3459.481149,2220.385069,2054.689108,164.10807,2.900416667
535,105+14351_AM,105+14351,AM,2016,3,0.348,0.6,8.5,4,2,0.12,3448.275862,22.38,18.00463889,13.394,0.321715818,0.39989694,3100.437429,2133.28597,1973.920523,162.42222,1.01
536,105+14352_AM,105+14352,AM,2016,2,0.348,0.6,8.5,4,1,0.12,1724.137931,21.39,14.3816358,11.79,0.336605891,0.50063846,1682.454906,110.47361,94.629355,16.22843,1.725
537,105+14354_AM,105+14354,AM,2016,2,0.348,0.6,8.5,4,1,0.1801,1867.816092,23.64,13.53253731,8.108,0.457106599,0.798519875,1916.565738,615.0328835,574.0344778,59.98731593,4.399672404
538,105+14355_AM,105+14355,AM,2016,3,0.348,0.6,8.5,4,1,0.27,1724.137931,20.89,10.8324924,8,0.775490665,1.495500703,1815.010537,267.6930915,240.0430544,86.19830741,6.993333333
539,105+14356_AM,105+14356,AM,2016,9,0.348,0.6,8.5,4,1,0.68,1724.137931,17.58,12.74803838,11.58,2.320819113,3.200492404,1633.446121,72.36598824,64.422705,70.68223794,3.560147059
540,105+14357_AM,105+14357,AM,2016,4,0.348,0.6,8.5,4,1,0.22,1724.137931,17.89,9.639676674,6.126,0.73784237,1.369340534,1797.711176,121.7200127,106.1729155,58.14083818,2.775
541,105+14358_AM,105+14358,AM,2016,5,0.348,0.6,8.5,4,1,0.29,1724.137931,19.76,11.69216625,7.592,0.880566802,1.488175898,1752.727669,138.1859021,119.8480686,54.70880552,2.943448276
542,105+14359_AM,105+14359,AM,2016,2,0.348,0.6,8.5,4,1,0.18,1724.137931,23.44,10.7699661,8.602,0.460750853,1.002788672,1866.265555,1.79541,1.516696667,41.8218,4.976666667
543,105+14361_AM,105+14361,AM,2016,4,0.348,0.6,8.5,4,1,0.28,1616.37931,19.5,10.89974684,6.88,0.861538462,1.541320203,1669.308653,327.7096536,303.4385021,16.02423857,1.087857143
544,105+14362_AM,105+14362,AM,2016,3,0.348,0.6,3.5,3,1,0.29,2011.494253,19.8,11.40298193,9,0.878787879,1.525916651,2132.723847,169.4565803,139.3378431,36.09541897,3.67862069
545,105+14363_AM,105+14363,AM,2016,6,0.348,0.6,3.5,3,1,0.66,2011.494253,23.42,13.65390551,12,1.690862511,2.900269082,2115.058807,147.4571583,124.545475,32.00073333,2.046666667
546,105+14364_AM,105+14364,AM,2016,3,0.348,0.6,3.5,3,1,0.22,2011.494253,23.76,11.28864957,9,0.555555556,1.169316127,2394.790001,234.4121,187.06111,54.17338364,2.322272727
547,105+14365_AM,105+14365,AM,2016,3,0.348,0.6,3.5,3,1.607142857,0.28,3232.758621,20.56,13.18555732,11,0.817120623,1.274121342,3168.495721,311.6921879,245.2516307,59.64185214,2.638571429
548,105+14367_AM,105+14367,AM,2016,3,0.348,0.6,3.5,3,1,0.19,2155.172414,25.21,12.6124,9.21,0.452201507,0.90387238,2492.996591,1069.606096,977.7373532,66.35830211,1.062105263
549,105+14368_AM,105+14368,AM,2016,9,0.348,0.6,3.5,3,1,0.45,2155.172414,22.94,13.6595962,10.58,1.176983435,1.976632369,2233.07977,1084.957484,961.7340689,74.37646333,0.894444444
550,105+14369_AM,105+14369,AM,2016,7,0.348,0.6,3.5,3,1,0.46,2098.950525,21.62,15.82746575,14,1.276595745,1.743804121,1822.472788,470.5109502,412.0915854,51.1168837,1.470869565
551,105+14379_AM,105+14379,AM,2016,2,0.348,0.6,8.5,4,1,0.14,1724.137931,16,8.80137931,6.126,0.525,0.954395863,1788.138281,298.215195,262.827395,28.64251,1.585
552,105+14380_AM,105+14380,AM,2016,1,0.348,0.6,8.5,4,1,0.06,1724.137931,15.82,10.41025316,8,0.227560051,0.345812916,1695.222242,453.89108,404.8184,42.17842,1.53
553,105+14381_AM,105+14381,AM,2016,3,0.348,0.6,8.5,4,1,0.2,1724.137931,14.59,10.26248521,8,0.822481151,1.16930741,1654.064981,691.5211345,623.729592,52.322568,2.242
554,105+14382_AM,105+14382,AM,2016,2,0.348,0.6,8.5,4,1,0.14,1724.137931,15.8,9.915940299,8,0.53164557,0.847120873,1721.89375,734.57242,663.007065,60.88618,2.295
555,105+14383_AM,105+14383,AM,2016,1,0.348,0.6,8.5,4,1,0.07,1724.137931,17.43,9.437882736,7,0.240963855,0.445015065,1795.462108,876.17615,791.84894,77.6986,5.6
556,105+14384_AM,105+14384,AM,2016,4,0.348,0.6,8.5,4,1,0.27,1724.137931,15.72,10.17146409,9,1.030534351,1.592691068,1704.930017,758.0772004,680.170257,74.50942852,3.49
557,105+14385_AM,105+14385,AM,2016,6,0.348,0.6,8.5,4,1,0.33,1724.137931,14.51,9.315677966,7.57,1.364576154,2.12544917,1709.332284,537.887213,464.4866491,72.84962848,3.944545455
558,105+14386_AM,105+14386,AM,2016,6,0.348,0.6,8.5,4,1,0.36,1724.137931,13.07,9.002043597,7,1.652639633,2.399455165,1667.584165,552.18771,470.9336333,78.310425,5.285
559,105+14387_AM,105+14387,AM,2016,3,0.348,0.6,8.5,4,1,0.21,1724.137931,15.7,9.947839506,8,0.802547771,1.266606683,1716.658411,271.5575567,244.8732367,45.21844,3.006666667
560,105+14388_AM,105+14388,AM,2016,5,0.348,0.6,8.5,4,1,0.19,1814.882033,13.54,8.267295374,6,0.841949778,1.378927386,1827.966585,371.2189779,317.1325811,55.27486316,2.661578947
561,105+14389_AM,105+14389,AM,2016,2,0.348,0.6,8.5,4,1,0.2,1867.816092,14.91,10.49648241,8,0.804828974,1.143240138,1791.299523,188.0847695,150.9518795,66.793948,8.012
562,105+14390_AM,105+14390,AM,2016,7,0.348,0.6,8.5,4,1,0.28,1867.816092,20.11,13.29765432,11,0.835405271,1.263380713,1833.411878,30.44579929,15.3895475,12.01387464,1.792068571
563,105+14392_AM,105+14392,AM,2016,2,0.348,0.6,8.5,4,1,0.14,1724.137931,18.4,6.953411765,5,0.456521739,1.208040065,1941.511076,132.5779,120.401995,27.725515,2.01
564,105+14393_AM,105+14393,AM,2016,1,0.348,0.6,8.5,4,1,0.03,1724.137931,22.32,11.56696429,7.636,0.080645161,0.155615592,1815.280838,104.31341,95.3808,26.48547,0.67
565,105+14394_AM,105+14394,AM,2016,4,0.348,0.6,8.5,4,1.523809524,0.21,2928.297756,20.66,13.51649306,11,0.609874153,0.932194464,2884.911096,164.3555333,149.770731,39.70007429,1.943809524
566,105+14395_AM,105+14395,AM,2016,2,0.348,0.6,3.5,3,2,0.14,4022.988506,28.44,9.568233618,7,0.29535865,0.877904986,5652.15902,244.33418,216.09139,57.291295,3.255
567,105+14396_AM,105+14396,AM,2016,1,0.348,0.6,3.5,3,2,0.07,4022.988506,23.32,13.40527439,12,0.180102916,0.313309514,4270.778065,184.89877,162.18205,71.09572,2.98
568,105+14397_AM,105+14397,AM,2016,4,0.348,0.6,3.5,3,2,0.29,4022.988506,19.69,10.482019,8.18,0.883697308,1.659985542,4485.94555,198.0965034,168.2393062,60.3261131,3.585172414
569,105+14398_AM,105+14398,AM,2016,6,0.348,0.6,8.5,4,1.606060606,0.33,3117.380704,18.55,7.938969072,6.77,1.067385445,2.494026595,3425.409177,1134.380951,963.8588658,130.4551624,4.36030303
570,105+14399_AM,105+14399,AM,2016,7,0.348,0.6,8.5,4,1,0.36,862.0689655,14.31,10.14599278,9,1.509433962,2.128919315,824.3999798,323.6048883,271.8508167,49.95123833,5.060833333
571,105+14400_AM,105+14400,AM,2016,8,0.348,0.6,8.5,4,1,0.4,862.0689655,13.11,10.56169355,10,1.830663616,2.272362845,774.456329,203.1380415,174.3222975,31.6888905,2.2665
572,105+14403_AM,105+14403,AM,2016,5,0.348,0.6,8.5,4,1,0.36,1791.985951,22,12.1724359,10,0.981818182,1.774501027,1855.672462,107.6814831,96.8016525,23.84626694,1.158888889
573,105+14404_AM,105+14404,AM,2016,5,0.348,0.6,8.5,4,1.27027027,0.37,2190.121156,26.29,17.67720339,14,0.844427539,1.255854759,2137.12744,56.71817216,49.09575676,26.3061273,2.617567568
574,105+14405_AM,105+14405,AM,2016,5,0.348,0.6,8.5,4,2,0.46,3448.275862,19.78,13.56204955,11.202,1.395348837,2.035090633,3340.853072,285.8647702,239.9535109,42.77426059,2.496283261
575,105+14406_AM,105+14406,AM,2016,1,0.348,0.6,3.5,3,2,0.0971,4022.988506,18.03,10.37828418,8.37,0.32312812,0.56136447,4266.925735,284.96277,221.81434,48.2086,6.54
576,105+14407_AM,105+14407,AM,2016,2,0.348,0.6,3.5,3,2,0.18,3735.632184,17.28,12.59066946,10,0.625,0.857778058,3259.836048,499.3049,422.587,94.35822,9.05
577,105+14408_AM,105+14408,AM,2016,10,0.348,0.6,3.5,3,2,0.52738,3735.632184,18.17,13.21747651,11,1.741485966,2.394012199,3265.451056,1873.553965,1619.516267,244.7431626,12.52397285
578,105+14411_AM,105+14411,AM,2016,4,0.348,0.6,8.5,4,1,0.35,862.0689655,16.8,10.81047619,9,1.25,1.942560127,854.0257745,33.7971,18.36972286,3.706637143,0.858285714
579,105+14412_AM,105+14412,AM,2016,6,0.348,0.6,8.5,4,1,0.46,1218.14093,16.73,10.70007092,10,1.649731022,2.579422155,1209.189903,38.36410156,19.90151828,7.751120333,2.180228261
580,105+14413_AM,105+14413,AM,2016,4,0.348,0.6,8.5,4,1,0.36,1724.137931,17.9,12.39392857,11,1.206703911,1.742788808,1664.24362,30,15,7.778845872,1.732977778
581,105+14423_AM,105+14423,AM,2016,4,0.348,0.6,8.5,4,1,0.1685,862.0689655,12.92,8.552520661,6.816,0.78250774,1.182107638,845.8726989,99.32149905,77.38012018,10.83865706,0.648605341
582,105+14424_AM,105+14424,AM,2016,1,0.348,0.6,8.5,4,1,0.07,862.0689655,14.53,10.00216867,8.18,0.289057123,0.419908935,833.9639605,58.53784,38.55611,13.07096,1.57
583,105+14425_AM,105+14425,AM,2016,5,0.348,0.6,8.5,4,1,0.14,862.0689655,13.78,8.251680672,6,0.6095791,1.017974439,873.3277117,81.87090214,59.00573643,6.012323571,0.327857143
584,105+14426_AM,105+14426,AM,2016,5,0.348,0.6,8.5,4,1,0.2,862.0689655,16.02,9.659111111,7,0.74906367,1.242350343,871.5622481,616.1469165,559.35146,33.830794,0.357
585,105+14427_AM,105+14427,AM,2016,3,0.348,0.6,8.5,4,1,0.2,1724.137931,17.65,6.501521739,4,0.679886686,1.845721737,1950.854447,268.857829,248.5243945,15.431895,2.484
586,105+14429_AM,105+14429,AM,2016,5,0.348,0.6,3.5,3,3,0.27,5603.448276,21.22,10.41594223,8,0.763430726,1.555308166,6552.095952,3375.04729,2988.057627,249.4896867,14.4337037
587,105+14430_AM,105+14430,AM,2016,1,0.348,0.6,3.5,3,3,0.07,5603.448276,19.62,9.284956217,6.25,0.214067278,0.452344621,6685.528018,2920.39453,2646.30562,214.04891,14.42
588,105+14431_AM,105+14431,AM,2016,10,0.348,0.6,3.5,3,2.363636364,0.33,4414.838036,18.38,9.555243506,7.37,1.077257889,2.072160692,4993.807976,2196.761417,2006.157568,135.3201412,5.846363636
589,105+14432_AM,105+14432,AM,2016,7,0.348,0.6,8.5,4,1,0.33,862.0689655,17.54,12.73407407,11,1.128848347,1.554883369,816.3093476,716.6947045,664.3982927,46.07162818,2.623636364
590,105+14433_AM,105+14433,AM,2016,5,0.348,0.6,8.5,4,1,0.18,862.0689655,16.14,11.430125,10,0.669144981,0.944871557,824.7889844,628.9769717,583.227685,36.47478889,1.223888889
591,105+14434_AM,105+14434,AM,2016,6,0.348,0.6,8.5,4,1,0.25,862.0689655,15.94,10.6695082,9.09,0.941028858,1.405875484,842.5726594,499.5848592,464.966926,26.9701244,1.2612
592,105+14440_AM,105+14440,AM,2016,1,0.348,0.6,8.5,4,1,0.1924,1724.137931,24.35,15.43496144,11.972,0.474086242,0.747912461,1716.433097,86.65444,59.3583,87.87316,39.18
593,105+14441_AM,105+14441,AM,2016,3,0.348,0.6,8.5,4,1,0.51,1724.137931,22.99,12.54825077,8.78,1.331013484,2.438586904,1791.770804,76.95795333,46.91746,168.1314833,78.29
594,105+14442_AM,105+14442,AM,2016,4,0.348,0.6,3.5,2,1,0.17,2586.206897,23.86,9.87014553,7,0.427493713,1.033419413,3306.21717,1411.737542,1219.665279,277.8533141,19.78294118
595,105+14443_AM,105+14443,AM,2016,3,0.348,0.6,3.5,2,1,0.17,2586.206897,20.97,12.8825,10,0.486409156,0.791771783,2619.879006,251.7810388,197.8107294,87.21138059,9.383529412
596,105+14444_AM,105+14444,AM,2016,2,0.348,0.6,3.5,2,1,0.16,2586.206897,21.88,11.67728155,8,0.438756856,0.822109149,2879.375996,100.4112975,70.2060825,38.90002625,3.23125
597,105+14446_AM,105+14446,AM,2016,3,0.348,0.6,3.5,2,2,0.2,5172.413793,26.67,17.03893162,13.226,0.449943757,0.704269508,5084.962932,820.5064008,664.4872223,261.5980425,20.31625
598,105+14447_AM,105+14447,AM,2016,6,0.348,0.6,3.5,2,2,0.1644,5172.413793,23.68,13.83714286,9.57,0.416554054,0.712863927,5430.180466,445.6159427,346.8387905,118.9057475,4.096058394
599,105+14448_AM,105+14448,AM,2016,2,0.348,0.6,3.5,2,2,0.34,5172.413793,24.8,11.76622163,8,0.822580645,1.733776623,6162.740046,773.2825,674.93524,181.549425,22.635
600,105+14449_AM,105+14449,AM,2016,3,0.348,0.6,3.5,2,2,0.17,5172.413793,24.26,15.02583461,11.06,0.420445177,0.678830845,5207.951326,939.6847712,773.7965976,203.5656418,13.91529412
601,105+14450_AM,105+14450,AM,2016,3,0.348,0.6,3.5,2,2,0.17,5172.413793,24.59,17.20339827,13.712,0.414802765,0.592906113,4700.813589,1306.219265,1135.808336,197.3401118,13.20235294
602,105+14451_AM,105+14451,AM,2016,4,0.348,0.6,3.5,2,1.586206897,0.29,4102.259215,21.01,14.20371681,11,0.828177059,1.225031464,3847.025194,577.4014293,456.3790621,169.6290634,6.876551724
603,105+14453_AM,105+14453,AM,2016,9,0.348,0.6,8.5,4,1,0.51,1867.816092,19.48,13.94810909,12,1.570841889,2.193845761,1779.024781,255.7710839,230.2269524,19.74546294,1.696862745
604,105+14454_AM,105+14454,AM,2016,2,0.348,0.6,8.5,4,1.375,0.08,2783.764368,19.54,13.22624521,11.35,0.245649949,0.36291479,2709.880287,713.6401388,605.8376363,62.334075,1.17625
605,105+14455_AM,105+14455,AM,2016,4,0.348,0.6,3.5,3,2,0.19,4310.344828,26.32,9.926704762,6.768,0.433130699,1.148417352,5756.299954,1107.410783,1024.368546,103.3563205,3.103157895
606,105+14457_AM,105+14457,AM,2016,1,0.348,0.6,3.5,2,1,0.0703,2442.528736,15.18,5.13961039,3,0.277865613,0.820684776,3422.288141,2131.42505,1741.16701,168.40427,8.72
607,105+14458_AM,105+14458,AM,2016,8,0.348,0.6,3.5,2,1,0.32,2442.528736,16.01,7.394502229,5.894,1.199250468,2.596523661,2952.489111,1879.059321,1513.946779,215.1406697,14.7496875
608,105+14459_AM,105+14459,AM,2016,4,0.348,0.6,3.5,2,2.333333333,0.18,5699.233716,20.32,12.04841652,9.18,0.531496063,0.896383353,5922.879222,788.8181133,601.4633433,204.7939667,17.55888889
609,105+14460_AM,105+14460,AM,2016,7,0.348,0.6,3.5,2,2,0.48139,5130.628666,19.87,13.33686461,10.58,1.45361852,2.165681429,4841.767338,485.4271913,378.4415059,206.7127672,27.50959908
610,105+14462_AM,105+14462,AM,2016,5,0.348,0.6,8.5,4,1,0.25,1867.816092,14.81,13.2657377,13,1.012829169,1.130732443,1540.105233,57.34846,53.302818,12.66907,0.506
611,105+14463_AM,105+14463,AM,2016,6,0.348,0.6,8.5,4,1,0.3,1867.816092,16.93,9.882686567,7.048,1.063201418,1.821367082,1906.15111,147.0032983,132.3749967,28.33336833,1.011666667
612,105+14464_AM,105+14464,AM,2016,2,0.348,0.6,8.5,4,1,0.26,1867.816092,20.06,14.52650794,12,0.777666999,1.073898838,1770.601374,55.886655,50.60160308,20.57696,1.960769231
613,105+14476_AM,105+14476,AM,2016,2,0.348,0.6,3.5,3,1,0.14,2155.172414,18.56,13.05904762,9,0.452586207,0.643232205,1948.001107,255.45222,221.200275,4.72063,0.63
614,105+14477_AM,105+14477,AM,2016,6,0.348,0.6,3.5,3,1,0.34,2155.172414,20.49,11.1377451,8.294,0.995607613,1.831609524,2372.395591,728.6416526,683.5258953,11.24219441,1.020294118
615,105+14478_AM,105+14478,AM,2016,6,0.348,0.6,3.5,3,1,0.33,2259.665622,25.06,17.7611413,14.886,0.790103751,1.114793225,2028.066221,975.4208227,926.2140427,9.447992727,0.271818182
616,105+14479_AM,105+14479,AM,2016,4,0.348,0.6,3.5,3,1,0.25,2298.850575,24.09,18.19101449,15.056,0.622665006,0.824582928,1928.23106,775.6985624,730.329406,7.6507376,0.3204
617,105+14480_AM,105+14480,AM,2016,15,0.348,0.6,3.5,3,1,0.58,2298.850575,21.3,14.79405405,12.022,1.633802817,2.352296394,2103.58413,1119.677889,1056.292451,12.66042379,0.287758621
618,105+14481_AM,105+14481,AM,2016,12,0.348,0.6,3.5,3,1,0.54,2298.850575,22.52,17.37123077,14.04,1.438721137,1.865152817,1879.328176,844.4064083,769.6800017,12.4708063,0.48537037
619,105+14483_AM,105+14483,AM,2016,3,0.348,0.6,8.5,4,1,0.27,1005.747126,25.65,15.99756757,15.2,0.631578947,1.012653951,1006.409823,55.38382667,47.71316,1.837713333,0.043333333
620,105+14484_AM,105+14484,AM,2016,4,0.348,0.6,8.5,4,1,0.31,1005.747126,24.11,15.05868852,14,0.771464123,1.235167323,1005.957782,221.9210684,210.2313548,6.043518065,0.179354839
621,105+14486_AM,105+14486,AM,2016,3,0.348,0.6,3.5,3,1.234375,0.64,2837.643678,37.45,25.25655462,16.976,1.025367156,1.520397401,2666.777244,510.6597508,479.3231411,8.779070469,0.16765625
622,105+14487_AM,105+14487,AM,2016,9,0.348,0.6,8.5,4,1.228571429,0.7,2795.566502,26.71,19.28952055,16,1.572444777,2.177348053,2653.133818,245.8125899,221.5650954,6.381165429,0.469285714
623,105+14489_AM,105+14489,AM,2016,1,0.348,0.6,8.5,4,1,0.05,1867.816092,19.29,7.727234043,6,0.155520995,0.388237238,2079.824226,841.06775,817.48045,12.60656,0.3
624,105+14490_AM,105+14490,AM,2016,6,0.348,0.6,8.5,4,1,0.3,1867.816092,17,12.21306122,10,1.058823529,1.473831963,1776.556665,503.3028,467.9070717,5.07344,0.343333333
625,105+14491_AM,105+14491,AM,2016,7,0.348,0.6,8.5,4,1,0.34,1884.719405,18.31,13.99627273,12.54,1.114145276,1.457530901,1742.64979,506.0948632,470.0264691,5.449384118,0.195882353
626,105+14492_AM,105+14492,AM,2016,2,0.348,0.6,3.5,3,1,0.24,2298.850575,32.98,28.70234043,25.6,0.43662826,0.501701248,1544.16225,360.33893,336.19585,5.223616667,0.345833333
627,105+14494_AM,105+14494,AM,2016,11,0.348,0.6,8.5,4,1,0.53,1005.747126,22.55,15.97583333,11,1.410199557,1.990506494,962.1023241,160.2950353,149.5297581,5.025345472,0.066981132
628,105+14495_AM,105+14495,AM,2016,11,0.348,0.6,8.5,4,1,0.54,1117.496807,22.24,14.4012605,13,1.456834532,2.249803063,1104.763126,417.383867,397.3658524,14.08091037,0.165185185
629,105+14496_AM,105+14496,AM,2016,4,0.348,0.6,3.5,3,1,0.18,2298.850575,14.55,9.762671233,8,0.742268041,1.106254604,2170.074052,1688.829654,1633.622541,32.14700278,0.219386111
630,105+14497_AM,105+14497,AM,2016,22,0.348,0.6,3.5,3,2,0.94,4597.701149,21.84,15.7192967,13.506,2.582417582,3.587946781,4063.389399,2302.372407,2163.399346,44.69370223,0.545957447
631,105+14498_AM,105+14498,AM,2016,8,0.348,0.6,3.5,3,2,0.35,4597.701149,20.32,11.23934866,9,1.033464567,1.868435675,5005.668152,2902.793506,2685.431201,66.36763,1.196857143
632,105+14499_AM,105+14499,AM,2016,2,0.348,0.6,3.5,3,1.52,0.25,3494.252874,25.7,13.15402985,6.198,0.583657588,1.140334952,3989.026788,2751.34958,2532.353152,87.7306096,1.558
633,105+14500_AM,105+14500,AM,2016,7,0.348,0.6,3.5,3,1.44,0.5,3103.448276,19.29,15.86428571,13,1.555209953,1.891040072,2317.600714,991.3386472,928.5828052,8.911193,0.1292
634,105+14501_AM,105+14501,AM,2016,2,0.348,0.6,3.5,3,1,0.09,2155.172414,16.85,8.2535,6,0.320474777,0.654267886,2523.01486,1029.240477,967.3812967,10.46258,0.47
635,105+14504_AM,105+14504,AM,2016,3,0.348,0.6,8.5,4,1,0.14,2011.494253,25.26,14.22830986,9,0.332541568,0.590372299,2073.086026,578.6502179,500.8047064,16.05822143,0.266428571
636,105+14506_AM,105+14506,AM,2016,4,0.348,0.6,8.5,4,2,0.3,4022.988506,22.86,16.11401961,13.2,0.787401575,1.117039723,3856.198421,253.9460113,244.064643,34.19150067,6.358333333
